50,421,468,391,394
22,360,400,193,454,82,1,88
93,469,381,406
24,60,456,48,458
46,374,351,43,18
200,424,319,449,251,396,180
249,201,133,293,177,78
362,28,216,26,76,478,93
399,185,213,437,343,457,20,110,357
132,482,364,224,148,418,318,440
331,129,426,442,28,425
467,240,6
487,199,51
432,74,314,234,119,313
103,185,371,161,176,116
306,338,104,80,92,410,428
39,433,292,494,189,482,170,230
203,344,202,167,225,172
431,397,233,402,457,23,343,87,109
154,23,16,9,237,1
93
120,2,260,26
320,20,140,389,202,93,343,109
4,202,476,346,176,150
464,209,415,305,279,466,391,115
162,108,188,160,81,430
337,373,413,343,163,437,385,241,477,397,244
8,150,70
468,70
142,488,174,365,461,128,138,473,102,255,234
251,113,375,285,29
440,394,232,108,360
40,368,413,377,408,275
472,231,80,54,5,328,81
38,40,408,98,299
419,336,34,188
287,63,402,249,251
35,400,321,67,186
293,479,269,17,163,223
432,148,156,402,33,365,279,366
113,409,451,125,371,181,390
126,203,446,347,429,172
423,413,213,134,371,269,360
154,442,196,41,203,292,379
131,99,371,460,477,437,31,265,484
5,171,370,228,325,264,288,96
301,429,481,248,144,255,157,340
237,146,420,454
133,161,333,45,437,51,87,335
131,28,480,136,86,1,497,118
491,497,49,467,453
207,235,28
215,350,427,297
62,68,154,389,343,80,288,251,299
155,248,244,128,8
98,142,237,134,189
230,52,307
410,154,308,384,88,167
117,137,223
398,4,106,126,274,235
462,247,191
164,54,301,192,492,290,145,475
166,37,329,19,349,497
76,219,430
482,262,335,477,376
192,277,155,190
156,130,38,404,315
270,60,41,54,174,169,18,253,433,111
109,317,478
170,245,52,28,29
185,191,233,94,29,210
124,34,30,194,482,96
367,103,455,277,161,401,318
94,166,390,438,391,313,223
299,357,331,421,341,255,313,169
82,64,22,331,211,26
199,310,453,83
456,206,291
358,417,310,123,292,72,6,460
142,34,16
183,217,391,431,26,495,315
76,2,321,246,421,180
193,478,243,195,121,465
156,396,219,154,500
289,155,421,208
446,126,50,241,353,433,194
49,247
58,302,330,98,335
210,57,327,242,83
482,116,132,462,124,416
432,166,466,327,179,83
186,102,16,177,452
195,315,290,283,145,19,8
74,40,466,431,170,147
228,446,470,147,349,280,313
170,327,304,266,83
134,104,289,143,213,391
266,394,56,126,500,228,202,172,65
137,357,480,45,397,183
456,467,417,62,141,43,80,498,108
389,421,217
92,437,264,273,418,35
15,73,399,409,471
302,58,97,124,173,462,469,447
359,395,213,301,403,135,498
316,270,493,257,77,394
239,431,37,475,375,251,108,160
158,216,26,180,202,107
69,494,31
293,45,242
345,5,197,131,172
180,150
311,41,455,270,256,425,222
316,319,275,198,253,498
436,454,496,468
370,298,384,90,55,461,3,397,205
363,5,403,281,461,59,475,452
188,322
360,139,321,333,495,500,437,474,441
22,400,416
331,325,57
210,294
356,499,436
72,104,468
271,367,41,45,384
42,257,421,246,131,237
239,391,401,137,340,82
258,30,402,65,392
451,134,151,11,161
67,257,431,500,117
357,45,50,133,169,491,307
10,90,472,443,156
399,369,49,442,131,256,148,139
442,97,343,437,129,288,18,140
229,161,299
256,158,292,50,182,167
99,299,487,145,54,253
169,198,252,62,322,498
497,119,405,181,453
167,10,402,385,151,76
181,154,418,437,265,331,45,317,468,433,256
80,30,56,32,392
443,374,413,388,334
200,190,47,261,191
317,357,267,473,93,457,334,229,81
192,174,48,314,92,315,490
500,394,426,136,352,17,239,318
40,14,287,140,129,313,234
365,272,354,347,389,435,482,369
405,28
277,140,466
422,396,431,279,286,478
232,451,175,271,181
424,20,44,314,413,141,62,336,101,475,84,217
55,85,102,161,425,242
422,67,466,84,23
490,436,475,247
136,108,342,347,344,376
283,469,447,419,317,223,92
172,200,446,309,71,69
413,49,475,460,148,328
26,86,307,82
429,171,355,268,373,63
62,339,151,449,486
223,381,116
74,91,63
272,364,140,365,116,18,353
384,88,320,378,403,260,82
138,417,259,479
96,70,63,50
163,46,218,283,200,427
160,190,191,203,214,111,243,284
55,370,104,197,434
418,146,68,30,413,275,110,200
409,277,311,153,371
66,36,257,226,92,190,466
305,355,293,371,101,36
358,252,68,169,292,416,22
474,433,408,91,230
112,362,208,397
153,141,25,19,225,31
112,426,237,227,484
81,99,317,349,430
244,268,5,345,414,204
359,9,15,201,133,129,445,31
92,378,385,38
219,143,54,387,253,217
118,391,400,36,309
439,145,228,366,35
144,415,176
253,222,151,139,200
146,66,464,62,149,318,69
321,304,368,272
72,350,474
93,300,245,295
472,420,44,88,95,289
215,111,173
344,138,369,266,492,404,247
77,253,13,45,139
144,160,6,325,174,222,115
185,7,383,377,301,226,332
24,492,364,18,322
18,42,220,420,292,192,94,162
98,460,342,475,372
389,40,293,37,410,251,478,242
398,78,275,174,77,48
250,52,89,157
350,180,494,322,440,345,2
252,451,270,181,151,479,253,489
284,89,465,463,69,307
457,315,357,459,302,396,76
252,232,451,467,25
9,43,305,355,461,211
234,309,379,172,439
197,53,305,112
236,108,480,391,453,237
321,317,431,224,112
290,238,117,433,347,315,402,255
187,233,84,391,383,64
274,203,490,285
366,426
300,312,191,294,163
165,159
378,104,92,258,416,82
231,18,362,213,497,52,21
246,347,7,386,235,478
429,213,385,372
248,424,46,272,423,95,460,477
135,471,145,403,217
57,465,333
306,308,34,419,112
153,212,291,361,42,148,425
19,219,40,276,211,408,335
214,449,366,272,392,256,235
475,447,239,405,52,226
322,216,342,221
48,56,126,76,423,157
218,330,373,59,278,427,324
107,312,443,153,313,494,223
274,408,131,117,76,194
455,301,268,86,169,11,253,313,166
324,381,261,89
331,480,83
264,302,372,184,259,55
481,70,353,112,239,459
446,296,226,457,162
87,157,296,61
286,228,442,314,365,259,55,116,475,47,296
407,7,126,361,223
207,436,57,323
31,27,107,6,165
212,209,178,418,136,460
361,199,191,153,391
326,236,389,474
353,137,310,279,243,218,307
136,342,434,296
106,126,455,176,130,440,189,401
298,290,276,88,128,296,332
248,423,388,443,169,323,280,440,491
336,408,168,172
469,490,455,124,200
396,312,422,341,38,133
464,336,452,267,361
244,338,102,133
283,323,141
446,486,50,301,208
145,497,109
286,163,259,134,184,337,241
43,39,417,140,324,463
310,291,178,181,253,454
125,451,419,54,114,49,402,187,327
290,167,337,483,434,214
155,102,98,242
240,260,36,434,94,179,427
206,431,99,76,340
258,370,238,433,233,3,186,61,254
175,291,467,73,473,413,174,489,486
340,433,216
152,331,367,25,322,275,96
95,180,11,386
390,97,117,143,55,419,102,164,260,402,322,217
434,28,340,387
159,93,265,271,425,468,207
430,441,297
387,229,210,434
248,27,213,141,161,479,377,148
37,375,284
240,271,134
85,97,305,350,290
272,258,218,370,320,419,289,152,322
270,232,277,252,493
328,322,136,79,99,152
483,385,39,205,9,415,177,110,265
304,459,222
165,419
344,500,246,394,322,399,167,433,139
284,120,81,396,160,53
258,414,403,462,482,254
137,75,491,217,180
222,205,242,65,83
100,47,241,101,329,266
104,308,16,168,102,40
422,415,431,464,172
428,294,360,193,454,382
177,437,289,105,161,25,317
231,16,302,58,30
57,235,231,13
354,231,302,58,44,339,479
326,214,189,32,284
270,456,106,448,77,418,255
113,175,485,413,473,476,45,77,11,489
262,368,33,452,279,330,6
95,75,239
248,154,384,209,374,460
93,447,81,332,329,478
346,358,60,106,114,467
145,217,159,183,305
348,376,458,10
114,6,110,227,297
424,410,380,203,55,416
193,452,82,217,183,481,219,26,65
236,292,108,362,296,421,208,279,453
345,435,195,235,372,242,478
368,242,443
272,46,85,200,323
376,309,221,344
96,294,89,91,454,486,131
292,158,380
63,384,96,203,454
258,370,238,90
75,243,279,76,473,121
402,312,33,335,478
475,49,126,119,487
145,446,353,8,497,207
460,461,65,214,223
260,36,263,442,490,332,194
27,272,365,439,403,184
378,388,264,350,16,242
443,403,374,462,289,461,224,235,95,495
376,278,298,221,253
437,497,402,75,452
406,236,158,362
27,134,293,9,54,167,255,434,107
296,198,440,133,326
429,323,439,184,477,475,298,211,187
316,352,79,100,391
442,42,480,434,218,426,96
318,396,216,295
63,126,346,313,111,26
338,468,168,53,159
171,363,47,364,239,7
346,358,356,4,95,59,118,278
255,334,245,130,21
308,388,149,204,99,392
163,413,337,177,377,300
448,352,123,440
99,131,145,305,89
316,79,178,257,18,253
105,185,43,161,339,126,94
304,119,230,204
253
8,342,225,357,234
483,351,403,262,283,29
380,149,202,238,5
248,483,149,337,43,477,30,40,489,360
234,189,221,156,243,441
73,485,125,20,257,296,1
312,324,193,219
133,198,176,47,169,30,5,191,170
116,290,330,46,355,173,195,329
41,43,228,169,45,161,441
244,468,204,332,183,223
27,238,479,494,156,245,223
380,370,298,88,225,239,21,278
429,443,481,287
340,386,318,326,382
481,286,395,299,436
338,224,186,168,468,321
433,214,100,162
364,374,272,320,142,187,131,340
435,165,242
376,278,25,290,32,118,96
201,367,471
420,168,314,281,329,6,222
293,27,164,186
376,344,118
145,285,393,465
354,338,412,289,468,265,433
499,471,402,205,455,54,438,435,128,1,135,382
320,281,442,314,384,483,433
346,81,253,216,127,74,157
340,488,328,180,165,120
77,387,265,243,56
98,296,32,416
407,471,413,377,110,361
262,84,107,119
19,475,389,421,99,180,82
448,444,206,60,476,456
485,9,103,133,161,228,499,31,77
428,120,38,368
415,253,221
332,389,37,19,341,140,6
116,298,339,117,421,65,229,382
408,421,36,67,454,6
150,299,139,159,420,69
342,86,497,3
249,395,359,45,332
404,260,240,475,437,328,179,466
175,455,451,103,291,45,240
320,58,354,298,205
346,25,191,190,254
388,34,88,124,376
43,248,27,311,161,30,364,33,102,147
298,290,281,389,231,296
293,303,25,401,190,386
394,440,224,120
79,106,129,169,269,419,253
174,438,134,473,292,124,160
192,271,36,154,62,492,315,159,357,6,440,85,318
424,196,442,384,264,298,150
420,483,404,126,397,305,101,75,322,145,368
262,152,432,156,402,287,309
43,259,289,73,479,202,489
320,420,154,472,228,308,6,205
283,299
347,147,182,157,494,162
53,92,273
400,304,463,324,392
227,163,345,375,45,489
284,436,183
19,499,107,275,130,81
422,40,14,167,65
218,17,379,296,278,179,221
256,282,347,274
323,149,381,473
430,115,304,490
341,27,9,102,461,30,116,438,215,65,119,282
418,408,437,142,74
337,345,189,170
344,32,416,410,426,419
284,139
248,420,134,44,347,184,133,305,40,333
339,143,355,373,39,239
398,100,147
185,87,461,366
246,266,86,440,470,130,160,326
315,159,235,104,217,495,64
398,356,106,492,126,77,275,255,146,111
234,494,164
312,84,166,140,53
153,41,212,129,471,257,198,94,1
321,312,341,2,130
51,26,404,495,64
474,2,115,404,247
113,485,125,213,241,423,174,261,435,403,440
100,78,398,310,79,18
471,246,467,347,211,233
478,318,158,419
294,211,223
45,439,228,480,204,313,230
117,435,30,90,189,432,119
298,264,239,61
210,428,124,223
192,455,263,303,315,186,190
210,441,77
156,477,324,428,348
100,277,12,457,482,1,387,230
484,350,124,1,29,332
159,261,3,471,251
95,416,498,90,327
395,389,451,457,363
196,424,34,132,416
277,145,331,262,465
454,490,179
333,397,107,481,248,408,235,157,204
398,24,271,337,496
365,45,62,498,65,251,466,214,61,230
458,494,83,216,468
423,39,169,373,31
99,50,108,347,81,112,195
377,47,475,245,375,280,321
90,65,72,443,422,61
363,365,390,272,293,393
468,45,254
399,455,367,129,389,475,221
390,147,327
137,13,119,121,303
30,20,470,6,392,166
219,277,360
157,474,261,470
51,299,50,391
202,419,203
106,44,66,165
478,449,419,208,416,459
119,453,251
331,353,328,55,115
51,63,139,341,76,406,179,472
477,398,72,470,182,376,496
431,389,123,287,98
296,147,266,130,395,119
